日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝・ダ,距離,クラス,日付,開催,Ｒ,頭数
2026.6.27,福1,1,グラヴィテ,,牝,58.0,黒岩,栗東藤野,496.0,8.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,2,ナチュラルリバー,,牡,60.0,高田,栗東宮地,484.0,-6.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,3,ワールドシリーズ,,牡,60.0,中村,栗東秋山,476.0,4.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,4,バラジ,,セ,60.0,小牧加,栗東井上,498.0,-4.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,5,ディベルティスマン,,牡,60.0,伴,美浦菊沢,514.0,-6.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,6,セキテイオー,,牡,60.0,金子,美浦田中剛,482.0,0.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,7,クロライナ,,セ,60.0,五十嵐,美浦室井,486.0,-10.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,8,エンジョイドライブ,,牡,60.0,難波,栗東宮本,472.0,8.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,9,キュピドン,,牡,60.0,森一,栗東森秀,512.0,0.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,10,ブライテストドーン,,セ,57.0,▲小林凌,美浦田島,516.0,8.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,11,アスクアットバット,,セ,60.0,田村,栗東加藤公,486.0,14.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,12,オーサムストローク,,牡,60.0,草野,美浦伊藤圭,448.0,-6.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,13,トラマンダーレ,,セ,57.0,▲坂口,美浦浅利,500.0,-8.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福1,14,フォルガイル,,牡,57.0,▲水沼,美浦加藤和,446.0,6.0,障,2750,３歳以上障害未勝利,260627,1福1,1,14.0
2026.6.27,福2,1,ルプルミエラムール,,牝,55.0,小崎,美浦加藤征,466.0,2.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,2,リマーカブル,,牡,54.0,▲上里,美浦加藤和,552.0,-2.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,3,アオイミズホ,,牡,57.0,戸崎圭,美浦古賀慎,524.0,8.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,4,コパノミラノ,,牡,57.0,柴田大,美浦上原博,484.0,-4.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,5,カンフーヒーロー,,牡,54.0,▲水沼,美浦的場,480.0,2.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,6,タイセイジェンマ,,セ,57.0,野中,美浦松尾,502.0,0.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,7,アーティキュレート,,牡,57.0,菊沢,美浦手塚久,494.0,-2.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,8,スクイーズアウト,,牡,57.0,原,美浦黒岩,486.0,-14.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,9,フロムドーン,,牡,54.0,▲石田,美浦新開,496.0,0.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,10,マーゴットライズ,,牡,57.0,木幡巧,美浦伊坂,482.0,-2.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,11,ナツミカンチャン,,牝,55.0,石川,美浦千葉,464.0,0.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,12,キタノタイキ,,牡,57.0,小林脩,美浦奥平,442.0,6.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,13,リゼクールグレー,,牡,57.0,吉田豊,美浦高橋文,468.0,4.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,14,テンオンスゴールド,,牡,57.0,江田照,美浦田中剛,466.0,-6.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福2,15,スターツトゥデイ,,牡,57.0,坂井,美浦大竹,486.0,-4.0,ダ,1700,３歳未勝利,260627,1福1,2,15.0
2026.6.27,福3,1,コウユーニポポニコ,,牝,50.0,▲石田,美浦竹内,458.0,2.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,2,ラフレードピエル,,牡,55.0,江田照,美浦萱野,444.0,-4.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,3,ジェネラスキング,,牡,55.0,ゴンサルベ,美浦久保田,486.0,6.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,4,タイセツナヒ,,牡,55.0,原,美浦杉浦,464.0,-8.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,5,ナリノシャーウッド,,牡,55.0,菊沢,美浦田村,470.0,0.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,6,サムシングニュー,,牡,52.0,▲石神道,美浦鹿戸,480.0,6.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,7,ブルーユンチェリー,,牝,56.0,武藤,美浦水野,448.0,-10.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,8,ガムラスタン,,牡,55.0,小林脩,美浦斎藤誠,532.0,0.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,9,プロスペクトパーク,,牡,58.0,坂井,美浦高柳瑞,506.0,-8.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,10,ショウナンパトス,,牡,55.0,津村,美浦中舘,462.0,10.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,11,キタノブレイク,,牡,55.0,▲上里,美浦本間,478.0,-2.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,12,ラルフテソーロ,,牡,58.0,木幡巧,美浦伊藤圭,508.0,-8.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,13,クラウンフリード,,牡,55.0,▲佐藤,美浦天間,440.0,-25.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,14,コパノエイダン,,牡,55.0,柴田大,美浦上原博,482.0,2.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福3,15,パータリプトラ,,セ,55.0,北村宏,美浦武井,476.0,4.0,ダ,1700,３歳以上１勝クラス,260627,1福1,3,15.0
2026.6.27,福4,1,トモジャシック,,牡,60.0,難波,栗東大根田,476.0,-4.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,2,ブラックバラード,,セ,60.0,伴,美浦嘉藤,452.0,-6.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,3,ミレニアムヒロイン,,牝,58.0,草野,美浦池上,462.0,0.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,4,ゴールドブリーズ,,牡,57.0,▲水沼,美浦深山,510.0,-2.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,5,シャンドゥレール,,セ,57.0,▲坂口,美浦手塚徳,496.0,-4.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,6,コンバスチョン,,セ,60.0,森一,美浦伊藤圭,500.0,0.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,7,ウォーターリーダー,,牡,60.0,高田,栗東藤野,454.0,2.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,8,ヴェールランス,,牡,60.0,五十嵐,美浦田村,450.0,-4.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,9,アメリカンピース,,セ,60.0,小坂,栗東東田,460.0,-2.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福4,10,ローンウルフ,,牡,60.0,大江圭,美浦武市,484.0,0.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,10.0
2026.6.27,福5,1,エバーメテオ,,牡,55.0,津村,美浦和田郎,440.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,2,エニシングゴース,,牡,55.0,石橋脩,美浦和田雄,476.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,3,アンムート,,牝,55.0,坂井,栗東奥村豊,426.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,4,アイデアルカット,,牡,55.0,嶋田,美浦手塚徳,432.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,5,スウィット,,牡,55.0,木幡巧,美浦牧,458.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,6,エーアイクワイ,,牡,55.0,石川,美浦相沢,478.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,7,シャインフォード,,牡,55.0,武藤,美浦武藤,442.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,8,ブラックナザレ,,牡,55.0,小崎,美浦佐藤吉,470.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,9,ショウナンハーヴェ,,牡,55.0,ゴンサルベ,美浦中舘,434.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,10,モーモーゼロ,,牡,52.0,▲石田,美浦石栗,458.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福5,11,セイウントレジャ,,牡,55.0,野中,美浦杉浦,452.0,0.0,芝,1200,２歳新馬,260627,1福1,5,11.0
2026.6.27,福6,1,レオライジング,,牝,55.0,原,美浦杉浦,468.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,2,エランヴィータ,,牡,55.0,三浦,美浦柄崎,502.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,3,ラヴァブルロマン,,牝,55.0,菊沢,美浦伊藤圭,444.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,4,パレスラン,,牡,55.0,石川,美浦手塚久,452.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,5,エコロメジャー,,牡,55.0,戸崎圭,栗東牧浦,460.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,6,オルッス,,牡,55.0,嶋田,美浦伊坂,432.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,7,セイウンガジュマル,,牡,55.0,木幡巧,美浦牧,540.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,8,ソラティオ,,牝,55.0,柴田大,美浦粕谷,414.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,9,ムーンベリル,,牝,55.0,坂井,栗東西村,466.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福6,10,マリノエスプレッソ,,牝,55.0,横山典,美浦村田,426.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,10.0
2026.6.27,福7,1,アースヴィンチ,,牝,55.0,丸山,美浦蛯名正,460.0,8.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,2,モーブプリエール,,牝,55.0,原,美浦鈴木慎,430.0,-2.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,3,アッパーウォーター,,牝,55.0,坂井,美浦千葉,416.0,-2.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,4,グレイスルーラー,,牝,52.0,▲佐藤,美浦尾形,452.0,-6.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,5,エバーシャンティ,,牝,55.0,戸崎圭,美浦久保田,428.0,-6.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,6,イバラヒメ,,牝,52.0,▲石田,美浦新開,442.0,8.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,7,ラグアイリータ,,牝,55.0,津村,美浦岩戸,422.0,-10.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,8,フォセットジェンヌ,,牝,55.0,ゴンサルベ,美浦和田勇,422.0,10.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,9,ミダレセツゲツカ,,牝,52.0,▲上里,美浦清水英,392.0,-8.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,10,ウインスフェーン,,牝,55.0,松岡,美浦畠山,424.0,-2.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,11,レイナデルアイレ,,牝,55.0,嶋田,美浦矢嶋,436.0,2.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,12,セルレーヴ,,牝,55.0,北村宏,美浦室井,484.0,14.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,13,エリオステモン,,牝,55.0,武藤,美浦柄崎,410.0,0.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,14,フロリメル,,牝,55.0,小崎,美浦加藤征,470.0,0.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,15,ラングロワブリッジ,,牝,55.0,吉田豊,美浦戸田,490.0,0.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福7,16,ポポラヴィスタ,,牝,52.0,▲石神道,美浦鈴木慎,420.0,2.0,芝,1800,３歳未勝利,260627,1福1,7,16.0
2026.6.27,福8,1,ベイツリー,,牡,57.0,横山典,美浦村田,398.0,6.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,2,ウインマニフィーク,,牡,57.0,戸崎圭,美浦鈴木慎,466.0,0.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,3,モロノディアマンテ,,牡,57.0,木幡巧,美浦田中勝,424.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,4,シーサンタナ,,セ,57.0,嶋田,美浦手塚久,414.0,-6.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,5,ホープフルワールド,,牡,57.0,北村宏,美浦伊藤大,450.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,6,テンノルーキー,,牡,57.0,杉原,美浦田村,432.0,-4.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,7,コールリッジ,,牡,57.0,荻野極,美浦林,446.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,8,サトノリアファル,,牡,57.0,菊沢,美浦古賀慎,520.0,-4.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,9,クリスタルドレス,,牝,55.0,江田照,美浦高橋文,428.0,-4.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,10,マイネルオラクル,,牡,54.0,▲石神道,美浦尾関,488.0,-6.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,11,シンショク,,牡,57.0,田辺,美浦尾形,476.0,0.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,12,コスモアミュレット,,牡,57.0,ゴンサルベ,美浦加藤士,490.0,-2.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,13,ベアダイヤモンド,,牡,57.0,津村,美浦松尾,456.0,-10.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,14,オートカリテ,,牝,55.0,石橋脩,美浦牧,516.0,0.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,15,サツキジュエル,,牝,55.0,丸田,美浦石栗,434.0,8.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福8,16,マイチバイ,,牝,52.0,▲佐藤,美浦堀内,436.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,16.0
2026.6.27,福9,1,ゲクウ,,牡,58.0,菅原隆,美浦小手川,490.0,-2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,2,カワキタマナレア,,牝,56.0,田辺,栗東杉山佳,420.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,3,ゴルトリッチ,,牡,58.0,菊沢,栗東牧浦,492.0,-22.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,4,タケルハーロック,,牡,58.0,石田,栗東高柳大,498.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,5,イノキ,,牡,58.0,丸山,美浦岩戸,502.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,6,エコロシード,,牡,55.0,ゴンサルベ,美浦堀,550.0,6.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,7,ケブランリ,,牡,55.0,荻野極,美浦加藤士,500.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,8,オセアエクスプレス,,牡,58.0,三浦,美浦菊川,490.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,9,アメリカンチケット,,セ,58.0,小崎,栗東藤原,490.0,4.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,10,ヒラボクカレラ,,牡,58.0,坂井,栗東奥村豊,464.0,6.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,11,グラスブランシュ,,牝,56.0,杉原,美浦松山,480.0,14.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,12,タッカージーティー,,牝,56.0,横山典,美浦鈴木伸,482.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,13,サードウインド,,牝,56.0,武藤,美浦西田,456.0,4.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,14,モリノセピア,,牡,58.0,津村,美浦鈴木伸,494.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,15,ルクスレイモンド,,牡,55.0,戸崎圭,美浦上原佑,488.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福9,16,シアター,,牝,56.0,原,栗東茶木,456.0,6.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,16.0
2026.6.27,福10,1,ハイクオリティ,,牡,58.0,ゴンサルベ,栗東今野,474.0,-2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,2,ラストレガシー,,牡,58.0,田辺,美浦手塚久,478.0,-10.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,3,リフレックス,,牡,55.0,三浦,美浦金成,466.0,-8.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,4,ホウオウフロイト,,牡,58.0,杉原,美浦加藤和,438.0,-2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,5,ショウナンヤッホー,,牡,58.0,津村,美浦栗田,486.0,-10.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,6,コックピットサイト,,牡,55.0,荻野極,美浦鹿戸,486.0,2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,7,コスモマルーン,,牝,56.0,菊沢,美浦秋本,476.0,-4.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,8,ゲンパチルーナ,,牝,56.0,武藤,美浦西田,452.0,6.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,9,ドゥマーヴェリック,,牡,58.0,戸崎圭,美浦大竹,464.0,-2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,10,ルクスメンデス,,牡,58.0,小崎,栗東小崎,484.0,0.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福10,11,オーケーマヒナ,,牝,56.0,石川,美浦相沢,468.0,10.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,11.0
2026.6.27,福11,1,テーオーダグラス,,牡,58.0,横山典,栗東須貝,482.0,-2.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,2,ノーランサンライズ,,牝,56.0,菊沢,栗東佐藤悠,502.0,0.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,3,ハニーコム,,牝,56.0,戸崎圭,美浦蛯名正,438.0,4.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,4,マリアイリダータ,,牝,56.0,坂井,美浦田中博,454.0,0.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,5,ホウオウスーペリア,,牡,58.0,津村,栗東吉岡,496.0,6.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,6,ホルトバージ,,牡,58.0,石川,栗東柴田,478.0,-6.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,7,リーティアコナル,,牡,58.0,小崎,栗東高橋一,484.0,-2.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福11,8,フィオレストラーダ,,牝,56.0,荻野極,栗東杉山晴,458.0,-10.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
