日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝・ダ,距離,クラス,日付,開催,Ｒ,頭数
2026.6.27,福11,9,アマイ,,牝,56.0,原,美浦伊藤大,470.0,2.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,9.0
2026.6.27,福12,1,オレイア,,牝,53.0,▲佐藤,美浦加藤和,396.0,10.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,2,ルシェロアズーリ,,牝,56.0,津村,美浦鈴木伸,438.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,3,クリノゴッホ,,セ,58.0,原,美浦新開,456.0,-8.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,4,テルケンレンスキー,,牡,55.0,木幡初,美浦竹内,476.0,-4.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,5,テンプーシャオン,,牡,58.0,ゴンサルベ,美浦和田勇,436.0,-10.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,6,デアリングエア,,牝,56.0,菊沢,美浦菊沢,462.0,0.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,7,ラブリーガール,,牝,56.0,吉田豊,美浦勢司,452.0,2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,8,ココボロ,,牝,56.0,嶋田,美浦松山,512.0,-14.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,9,サムハラ,,牡,52.0,▲石田,美浦新開,450.0,4.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,10,ジェイエルライナー,,牝,56.0,小林脩,美浦青木,452.0,-10.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,11,エバーラスト,,牡,52.0,▲石神道,美浦和田郎,500.0,12.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,12,ビッグフラワー,,牡,58.0,小崎,美浦加藤征,484.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,13,ステートオブロック,,牡,58.0,丸山,美浦松尾,488.0,9.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,14,ルクスコロン,,牝,56.0,石川,美浦堀内,438.0,8.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,15,ファインサマーデイ,,牡,55.0,三浦,美浦高柳瑞,448.0,0.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,福12,16,コックオーヴァン,,牝,53.0,松岡,美浦伊藤伸,450.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,16.0
2026.6.27,小1,1,シスキンブルーム,,牝,55.0,団野,栗東斉藤崇,454.0,-6.0,芝,1200,２歳未勝利,260627,1小1,1,6.0
2026.6.27,小1,2,スマートメモリー,,牝,55.0,吉村,栗東石坂,428.0,0.0,芝,1200,２歳未勝利,260627,1小1,1,6.0
2026.6.27,小1,3,ペプチドニンバス,,牡,55.0,富田,栗東武英,452.0,-8.0,芝,1200,２歳未勝利,260627,1小1,1,6.0
2026.6.27,小1,4,イザベル,,牝,55.0,松若,栗東藤野,424.0,-6.0,芝,1200,２歳未勝利,260627,1小1,1,6.0
2026.6.27,小1,5,クリコキアナ,,牝,55.0,国分恭,栗東谷,454.0,-4.0,芝,1200,２歳未勝利,260627,1小1,1,6.0
2026.6.27,小1,6,ニドヅケキンシ,,牡,53.0,◇今村,栗東佐藤悠,482.0,-4.0,芝,1200,２歳未勝利,260627,1小1,1,6.0
2026.6.27,小2,1,クリコファルコン,,牡,57.0,菱田,栗東谷,458.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,2,ヴォーゲ,,牡,57.0,田口,栗東森田,418.0,-14.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,3,メイショウマドンナ,,牝,52.0,▲森田,栗東荒川,474.0,-4.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,4,モズエムブイピー,,牡,57.0,西村淳,栗東矢作,538.0,-12.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,5,メイショウテンジン,,牡,57.0,松山,栗東高橋亮,482.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,6,サンライズキース,,牡,57.0,川須,栗東羽月,502.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,7,アルムアポジェ,,牝,55.0,秋山稔,栗東北出,472.0,-6.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,8,モズタイシソウシ,,牡,57.0,藤懸,栗東平田,466.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,9,メイワキラリ,,牡,57.0,鮫島良,栗東河嶋,466.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,10,ジャスパーブレイズ,,牡,57.0,川田,栗東森秀,502.0,4.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,11,ショーライトイヤー,,牡,57.0,太宰,栗東石橋,474.0,-6.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,12,マユナイト,,牝,55.0,幸,栗東高橋康,406.0,2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,13,コパノルーカス,,牡,57.0,Ｍデムーロ,栗東梅田,480.0,-16.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小2,14,スマッシング,,牝,53.0,△田山,栗東佐藤悠,462.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,14.0
2026.6.27,小3,1,エイシンミスリル,,牝,55.0,幸,栗東大久保,434.0,4.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,2,ミリタリータトゥー,,牝,55.0,西塚,栗東藤岡健,514.0,0.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,3,ゴールデンテティス,,牝,55.0,加藤,栗東庄野,452.0,-6.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,4,ジリアート,,牝,53.0,◇今村,栗東矢作,426.0,4.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,5,メイショウツキヨ,,牝,53.0,△柴田裕,栗東飯田,410.0,0.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,6,ヴァーティゴー,,牝,55.0,酒井,栗東西園翔,434.0,-6.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,7,アロハ,,牝,55.0,松山,栗東杉山晴,454.0,0.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,8,ライツェントライゼ,,牝,55.0,団野,栗東梅田,472.0,-8.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,9,クィーンズウィンク,,牝,55.0,吉村,栗東清水久,468.0,16.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,10,オーロラボレアリス,,牝,55.0,Ｍデムーロ,栗東吉岡,470.0,-4.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,11,ミスマリーゴールド,,牝,55.0,国分恭,栗東畑端,420.0,3.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,12,ビサイレント,,牝,52.0,▲森田,栗東畑端,450.0,0.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,13,スズノボンライミー,,牝,55.0,藤懸,栗東平田,442.0,0.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,14,ミッキーテネシー,,牝,55.0,高杉,栗東中内田,444.0,0.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,15,エコロゼルダ,,牝,53.0,△田山,栗東牧浦,456.0,-18.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小3,16,バロッカネーラ,,牝,55.0,西村淳,栗東池添,446.0,4.0,芝,1800,３歳未勝利,260627,1小1,3,16.0
2026.6.27,小4,1,サカトクフェイス,,牡,57.0,長岡,栗東今野,444.0,-2.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,2,セイウンダイフク,,牡,55.0,◇永島,栗東宮本,430.0,-6.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,3,シンゼンコジロウ,,牡,55.0,◇今村,栗東飯田,450.0,-2.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,4,タマモスカイ,,牡,55.0,△田山,栗東茶木,484.0,-10.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,5,ソルアモール,,牝,55.0,団野,栗東宮本,458.0,-2.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,6,シャンパンスター,,牝,55.0,国分恭,栗東緒方,416.0,-2.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,7,シャドウクライ,,牝,55.0,松山,栗東杉山佳,460.0,4.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,8,アイランド,,牡,57.0,吉村,栗東清水久,474.0,-4.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,9,オセアスターライト,,セ,57.0,角田和,栗東東田,458.0,-2.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,10,ディープシャロー,,牡,57.0,太宰,栗東本田,508.0,8.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,11,ルヴレアール,,牡,54.0,▲森田,栗東角田,470.0,4.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,12,テイエムロングダン,,牡,57.0,国分優,栗東浜田,458.0,-2.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,13,ラッキーヴォーグ,,牡,57.0,藤懸,栗東牧田,470.0,-12.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,14,アップターンデイ,,牡,57.0,高杉,栗東藤岡健,488.0,-4.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,15,グレートアゲイン,,牡,55.0,△柴田裕,栗東牧浦,476.0,-4.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小4,16,ルージュエテルナ,,牝,55.0,西塚,栗東友道,480.0,-8.0,ダ,1700,３歳未勝利,260627,1小1,4,16.0
2026.6.27,小5,1,ワッザイカ,,牡,55.0,泉谷,栗東松永幹,444.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,2,リエーヴェ,,牡,53.0,◇永島,栗東松下,464.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,3,ニシノキヅイタラ,,牝,53.0,△田山,栗東谷,400.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,4,カシノクロサイト,,牝,55.0,亀田,栗東北出,418.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,5,ヘキレキ,,牡,55.0,国分優,栗東大根田,422.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,6,カエリールークス,,牝,55.0,松山,栗東佐藤悠,440.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,7,クリノパッション,,牡,55.0,国分恭,栗東高橋忠,478.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,8,ルーストカール,,牡,55.0,田口,栗東羽月,414.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,9,タカモリ,,牡,55.0,幸,栗東牧田,478.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小5,10,ソゲソゲスマイル,,牝,55.0,西塚,栗東笹田,370.0,0.0,芝,1200,２歳新馬,260627,1小1,5,10.0
2026.6.27,小6,1,フレアオブセンス,,牡,57.0,西村淳,栗東高野,480.0,6.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,2,スクランプシャス,,牡,57.0,菱田,栗東橋口,466.0,4.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,3,タガノミトゥンドゥ,,牝,53.0,△田山,栗東長谷川,444.0,-6.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,4,グレイイメル,,牡,57.0,高倉,栗東武英,428.0,8.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,5,マスターストーン,,牡,57.0,富田,栗東前川,568.0,0.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,6,クリスタルタワー,,牝,53.0,◇今村,栗東寺島,424.0,-8.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,7,シャマレル,,牡,57.0,角田和,栗東渡辺,436.0,-6.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,8,クロスボーダー,,牝,55.0,川田,栗東小林,476.0,-8.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,9,ビップヴォルフ,,牡,57.0,Ｍデムーロ,栗東小椋,444.0,0.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,10,ヴェロシア,,牡,57.0,団野,栗東安田,508.0,4.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,11,ルクスユアン,,牡,57.0,吉村,栗東清水久,444.0,-2.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,12,ゴナビーオーライト,,牝,55.0,藤懸,栗東梅田,414.0,-11.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,13,スフィダンテ,,牡,57.0,酒井,栗東高橋康,448.0,-8.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,14,ゼンノゾンターク,,牡,57.0,国分恭,栗東緒方,478.0,-6.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,15,ブライトキングダム,,牡,57.0,松山,栗東池江,530.0,0.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,16,トラカイキャッスル,,牝,55.0,田口,栗東西村,432.0,0.0,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小6,17,ケンブリッジグレイ,,牝,52.0,森田,栗東渡辺,,,芝,2000,３歳未勝利,260627,1小1,6,17.0
2026.6.27,小7,1,クインズセレネ,,牝,56.0,藤懸,栗東野中,488.0,12.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,2,ジョアン,,牝,53.0,団野,栗東中村,460.0,6.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,3,メイショウウメゴチ,,牝,56.0,秋山稔,栗東高橋忠,424.0,12.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,4,ベルメサイア,,牝,56.0,酒井,栗東西村,518.0,8.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,5,ショウナンラウール,,牝,54.0,△田山,栗東高橋忠,432.0,4.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,6,ニホンピロマリンバ,,牝,56.0,田口,栗東安達,500.0,-20.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,7,アンピュルシオン,,牝,56.0,長岡,栗東今野,446.0,6.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,8,デュアルロール,,牝,56.0,中井,栗東笹田,480.0,-10.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,9,クロユキ,,牝,56.0,角田和,栗東松永幹,440.0,-2.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,10,クイーンズホリデー,,牝,53.0,吉村,栗東清水久,504.0,14.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,11,ザラタン,,牝,54.0,△柴田裕,栗東中竹,436.0,-6.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,12,ショコラプリン,,牝,53.0,川田,栗東四位,506.0,6.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,13,ホウショウルクス,,牝,53.0,松若,栗東東田,440.0,-6.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,14,ポムドール,,牝,56.0,富田,栗東藤野,462.0,-3.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,15,アンリーベイビー,,牝,56.0,松山,栗東茶木,432.0,-2.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小7,16,ビジュードネージュ,,牝,56.0,亀田,栗東高柳大,432.0,-6.0,ダ,1700,３歳以上１勝クラス,260627,1小1,7,16.0
2026.6.27,小8,1,ドルチェミスト,,牝,50.0,▲森田,栗東小栗,446.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,2,ブルズアイプリンス,,牡,55.0,団野,栗東森秀,434.0,2.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,3,メローネ,,牝,53.0,松若,栗東西園翔,408.0,2.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,4,ベネメレンティ,,牝,54.0,△田山,栗東前川,468.0,10.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,5,メイショウハボマイ,,牡,58.0,太宰,栗東本田,464.0,-6.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,6,テーオーミリカン,,牡,58.0,長岡,栗東宮,460.0,-6.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,7,パレットフレイバー,,牝,53.0,国分恭,栗東加藤公,450.0,-8.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,8,レオナルドスター,,セ,56.0,△柴田裕,栗東秋山,452.0,-6.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小8,9,ビーグラッド,,牝,56.0,幸,栗東岡田,448.0,4.0,芝,1200,３歳以上１勝クラス,260627,1小1,8,9.0
2026.6.27,小9,1,ダノンアトラス,,牡,58.0,Ｍデムーロ,栗東橋口,410.0,0.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,2,ノンブルドール,,牡,55.0,西村淳,栗東西園翔,448.0,8.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,3,デルシエロ,,牡,58.0,吉村,栗東清水久,422.0,-4.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,4,サヴォアフェール,,牡,55.0,松山,栗東杉山晴,498.0,0.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,5,ウィテカービート,,牡,58.0,秋山稔,栗東昆,510.0,-10.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,6,パイオニアスクエア,,牡,58.0,富田,栗東茶木,492.0,2.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,7,ゼンノインヴォーク,,セ,58.0,高杉,栗東緒方,448.0,6.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小9,8,サンライズグラシア,,牡,58.0,田山,栗東矢作,478.0,-2.0,芝,2000,八代特別(1勝クラス),260627,1小1,9,8.0
2026.6.27,小10,1,ミキノバカラ,,牡,58.0,西塚,栗東大橋,484.0,-4.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,2,ホーリーブラッサム,,牝,56.0,団野,栗東斉藤崇,486.0,0.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,3,メイショウミリオレ,,牝,56.0,菱田,栗東藤岡健,486.0,0.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,4,ジェニファー,,牝,56.0,松山,栗東浜田,466.0,8.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,5,オオナミコナミ,,牝,56.0,西村淳,栗東牧浦,506.0,22.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,6,ヤマニンレセディ,,牝,56.0,田山,栗東長谷川,472.0,8.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,7,スネーフリンガ,,牝,56.0,幸,栗東森田,458.0,-6.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,8,ロードトレゾール,,牡,58.0,吉村,栗東清水久,540.0,-4.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,9,ブリーズオンチーク,,牝,56.0,藤懸,栗東高野,482.0,-4.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,10,ルージュサウダージ,,牝,53.0,角田和,栗東松永幹,472.0,2.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,11,サディーク,,牝,56.0,松若,栗東河嶋,450.0,10.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,12,クォーツァイト,,牝,56.0,高杉,栗東橋田,476.0,6.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小10,13,シュブロンレーヴル,,牝,56.0,秋山稔,栗東杉山佳,432.0,10.0,芝,1200,宗像特別(2勝クラス),260627,1小1,10,13.0
2026.6.27,小11,1,ケイアイメキラ,,セ,58.0,藤懸,栗東秋山,502.0,4.0,ダ,1700,薩摩ステークス(3勝クラス),260627,1小1,11,15.0
2026.6.27,小11,2,ジューンエオス,,牝,56.0,西村淳,栗東武英,498.0,10.0,ダ,1700,薩摩ステークス(3勝クラス),260627,1小1,11,15.0
2026.6.27,小11,3,テーオールビー,,牝,56.0,長岡,栗東宮,464.0,2.0,ダ,1700,薩摩ステークス(3勝クラス),260627,1小1,11,15.0
